question,worker,answer
603671719090515968,Amateur_0,1
570962620934696961,Amateur_0,2
574462678854332417,Amateur_0,1
571734594011021313,Amateur_0,1
569912822504689664,Amateur_0,1
568456361052213248,Amateur_0,1
564680075564425218,Amateur_0,1
568273208903737346,Amateur_0,1
564570357303365633,Amateur_0,1
568301106394083328,Amateur_0,1
567834627664060416,Amateur_0,1
564675321652195328,Amateur_0,1
562700798543818752,Amateur_0,1
568182134801707008,Amateur_0,1
564897178770874368,Amateur_0,1
569613084936908801,Amateur_0,1
573224002795139072,Amateur_0,1
571160003479937025,Amateur_0,1
576397915049975808,Amateur_0,1
576066263916609536,Amateur_0,2
573892581614030849,Amateur_0,3
598518875261566977,Amateur_0,1
565962094198018049,Amateur_0,1
571986067462610944,Amateur_0,2
572335940795957248,Amateur_0,1
603689744967593984,Amateur_0,2
575816367191953409,Amateur_0,1
576152646593073153,Amateur_0,1
572339654554341378,Amateur_0,1
562769120174047233,Amateur_0,2
569962046848000000,Amateur_0,1
572335774554669057,Amateur_0,1
597135449086296064,Amateur_0,1
572344984822661121,Amateur_0,1
563029717906108416,Amateur_0,1
603636868434010112,Amateur_0,1
575430572144644096,Amateur_0,1
566382658347728897,Amateur_0,2
598914169195220992,Amateur_0,1
598058905491517440,Amateur_0,1
564574332970864640,Amateur_0,1
576421195198779392,Amateur_0,2
565325846932897793,Amateur_0,1
572052403475906560,Amateur_0,2
596719288066519040,Amateur_0,1
602539996709453824,Amateur_0,1
569742377553776642,Amateur_0,1
567078394458677248,Amateur_0,1
603656378515873792,Amateur_0,1
563310267635757056,Amateur_0,1
563301407684431872,Amateur_0,1
576488139931435008,Amateur_0,2
576397378883756032,Amateur_0,1
597148274009575424,Amateur_0,1
596719436821737472,Amateur_0,1
573263695108702209,Amateur_0,1
572328650097364992,Amateur_0,1
598418845372559360,Amateur_0,1
597578569728983040,Amateur_0,1
598335339585871873,Amateur_0,1
563456844106960896,Amateur_0,1
562855740076195842,Amateur_0,1
594803951700082688,Amateur_0,1
576464244834590720,Amateur_0,1
595328845131067392,Amateur_0,2
598288442775056384,Amateur_0,1
563899998673174530,Amateur_0,1
598184183018622977,Amateur_0,1
571090616311873537,Amateur_0,1
599067484595953664,Amateur_0,1
572320554654425088,Amateur_0,2
567026468463468544,Amateur_0,1
598184527391903744,Amateur_0,1
570735830647640064,Amateur_0,2
573209244628959232,Amateur_0,1
595397861409361921,Amateur_0,1
574410414454218752,Amateur_0,1
566776650621526016,Amateur_0,1
572913092687863808,Amateur_0,1
576624519630073856,Amateur_0,1
572344928069500929,Amateur_0,2
563495637958684672,Amateur_0,1
576463632969523200,Amateur_0,2
568454659532173312,Amateur_0,1
566780275116752896,Amateur_0,1
565637119625138177,Amateur_0,1
571740971920044032,Amateur_0,1
597172763493707776,Amateur_0,1
573506616374382592,Amateur_0,1
576424999096971265,Amateur_0,2
564320982060392448,Amateur_0,3
595336297570406400,Amateur_0,2
571506370186498048,Amateur_0,1
594330271735918592,Amateur_0,1
568873857383161856,Amateur_0,1
563059942081720321,Amateur_0,1
596737345879035904,Amateur_0,1
563856514205495296,Amateur_0,1
568909797526937600,Amateur_0,1
563877427277881344,Amateur_0,1
572118177162924032,Amateur_0,2
574533906797457408,Amateur_0,1
574364992373293056,Amateur_0,1
599072809420070914,Amateur_0,1
573845502099218432,Amateur_0,1
594816397525422080,Amateur_0,1
576465833028755456,Amateur_0,1
575653420054503424,Amateur_0,2
599517774570856448,Amateur_0,4
563427933499293697,Amateur_0,1
565367033676963841,Amateur_0,2
572336819020300289,Amateur_0,1
576360462893236224,Amateur_0,2
571645585817767937,Amateur_0,2
598274467043749888,Amateur_0,1
599358451685330944,Amateur_0,1
576089993245937664,Amateur_0,1
573985230358384640,Amateur_0,1
596767691496562688,Amateur_0,1
603647747686866944,Amateur_0,1
569013477336969216,Amateur_0,1
572504458132758528,Amateur_0,1
568815771733794816,Amateur_0,3
603665462241665024,Amateur_0,3
598501033057193984,Amateur_0,1
576166133729923072,Amateur_0,1
566730337863360515,Amateur_0,1
597853248339316736,Amateur_0,1
595252360550752256,Amateur_0,1
595315943460311040,Amateur_0,1
572348099953217537,Amateur_0,1
576164772808261632,Amateur_0,1
572220523800887299,Amateur_0,2
576466128442122242,Amateur_0,1
568317538875998209,Amateur_0,1
565690134428131328,Amateur_0,1
564286601203687424,Amateur_0,1
597876365635952640,Amateur_0,1
575728724999430144,Amateur_0,5
571006220451991552,Amateur_0,2
598186079036936192,Amateur_0,1
564667748911816704,Amateur_0,1
563874836376592384,Amateur_0,1
595812453407137793,Amateur_0,2
568806969726734337,Amateur_0,1
595392014100758528,Amateur_0,1
575806547491713024,Amateur_0,1
603688016889057280,Amateur_0,3
564581470518255616,Amateur_0,1
571131820244209664,Amateur_0,1
570630511585939457,Amateur_0,2
572342978255048705,Amateur_0,2
575721343586451456,Amateur_0,1
597909451950067713,Amateur_0,1
573948678966108160,Amateur_0,1
574960153205698560,Amateur_0,1
570703407830294528,Amateur_0,1
566716837274988545,Amateur_0,1
573551727707717632,Amateur_0,1
595108095392514050,Amateur_0,5
572336293725642752,Amateur_0,1
565961202866876416,Amateur_0,1
563862695938490368,Amateur_0,1
568453970718359552,Amateur_0,1
575427100980609024,Amateur_0,2
575505171985350656,Amateur_0,2
573402677532491776,Amateur_0,1
563857846672949248,Amateur_0,3
572343206479712256,Amateur_0,1
576254945768288257,Amateur_0,1
576494974776180736,Amateur_0,1
596431161506697216,Amateur_0,1
571611613893173248,Amateur_0,2
598185079819501568,Amateur_0,1
562855352459603968,Amateur_0,1
570993039256133633,Amateur_0,1
595047101374959616,Amateur_0,1
571135834478415872,Amateur_0,1
564691588824051712,Amateur_0,1
598729027113717761,Amateur_0,1
572348377318346752,Amateur_0,2
564904905073111040,Amateur_0,1
603686975242149888,Amateur_0,1
575715584186449920,Amateur_0,5
597364944821063680,Amateur_0,1
602269577305845760,Amateur_0,1
597250717716328451,Amateur_0,1
564872900692303872,Amateur_0,1
572228242725326850,Amateur_0,1
573766406149390336,Amateur_0,1
563450227412049920,Amateur_0,1
562703691783110658,Amateur_0,1
571004780513873920,Amateur_0,1
600850630794735617,Amateur_0,1
574070802422738944,Amateur_0,1
576507901302345728,Amateur_0,1
598605595537637377,Amateur_0,1
573596152093798400,Amateur_0,1
573277610932756480,Amateur_0,5
575839895664594944,Amateur_0,2
567077555551735809,Amateur_0,1
563890176166862850,Amateur_0,1
564917164683980801,Amateur_0,3
565229035735613440,Amateur_0,1
594334692645548032,Amateur_0,3
568905419390758912,Amateur_0,1
566650767701192704,Amateur_0,2
564676440579264514,Amateur_0,1
573769582168637440,Amateur_0,1
596706984860061696,Amateur_0,2
571039073093025792,Amateur_0,1
596718985539756032,Amateur_0,1
575075123557892096,Amateur_0,1
566835606823501824,Amateur_0,1
570460235598573569,Amateur_0,1
570989243067019264,Amateur_0,1
603053781115346945,Amateur_0,1
571686330696003585,Amateur_0,2
568198756841037827,Amateur_0,1
597954631335972865,Amateur_0,1
570835371207962624,Amateur_0,1
572581928907362304,Amateur_0,2
576092975467384832,Amateur_0,1
574434357198241793,Amateur_0,2
599670842662920194,Amateur_0,1
568825114759798784,Amateur_0,1
563058444715180032,Amateur_0,1
567031821192265728,Amateur_0,1
571391077099413504,Amateur_0,1
566668233869361155,Amateur_0,1
576463813966462976,Amateur_0,1
566726425756327936,Amateur_0,1
565955108438290432,Amateur_0,2
576255962429820928,Amateur_0,1
573747533383475201,Amateur_0,1
563911997587083264,Amateur_0,1
564895373152366592,Amateur_0,5
571718793778601984,Amateur_0,2
599787303368724480,Amateur_0,1
598778429329125376,Amateur_0,1
572348420821667841,Amateur_0,1
603689386698473473,Amateur_0,2
573554685073731584,Amateur_0,1
568552487956795392,Amateur_0,1
595379887843639296,Amateur_0,1
594587825321873408,Amateur_0,1
576609527828750336,Amateur_0,1
562741463931699200,Amateur_0,1
568859600541192192,Amateur_0,1
598399462550032385,Amateur_0,1
564918230146228224,Amateur_0,5
571281894077272065,Amateur_0,2
572335873158619136,Amateur_0,1
595363405558521856,Amateur_0,1
572347049787572224,Amateur_0,1
572095670632484864,Amateur_0,2
572501913029255169,Amateur_0,1
565980398514372609,Amateur_0,1
564691443080376321,Amateur_0,1
595377859973107712,Amateur_0,1
595380410537750528,Amateur_0,1
598180793215688704,Amateur_0,2
563827198344175616,Amateur_0,1
565346174484611073,Amateur_0,1
595124549806522368,Amateur_0,1
597119314903244800,Amateur_0,1
565560626525634560,Amateur_0,1
569187025288450048,Amateur_0,1
569955555915100160,Amateur_0,1
563447347397402625,Amateur_0,1
572882745476571136,Amateur_0,1
570782640837513216,Amateur_0,1
598969177764864000,Amateur_0,1
603655362714193920,Amateur_0,1
563035271642750978,Amateur_0,1
598502187631706112,Amateur_0,1
563878944886108161,Amateur_0,1
568466851539259392,Amateur_0,1
594393875281801216,Amateur_0,1
572238100811923456,Amateur_0,4
576545647379116032,Amateur_0,1
564901498962714624,Amateur_0,1
576166431919738880,Amateur_0,1
598285649305669632,Amateur_0,1
565758408947937280,Amateur_0,1
594290189767311360,Amateur_0,1
599390790440263680,Amateur_0,1
571367458147184641,Amateur_0,2
571814739648630784,Amateur_0,2
566673604276789248,Amateur_0,1
576088483850280960,Amateur_0,2
603663624792645632,Amateur_0,2
563239995297652736,Amateur_0,1
565765255108628480,Amateur_0,2
563248588382146560,Amateur_0,1
598286179994193920,Amateur_0,1
563495918935093248,Amateur_0,1
603069198999396352,Amateur_0,1
573568021882540033,Amateur_0,1
598384839004266497,Amateur_0,2
597579062542929920,Amateur_0,1
595313802989690880,Amateur_0,1
563066413628555264,Amateur_0,1
573950008967331840,Amateur_0,1
599532087792664577,Amateur_0,1
572315829531881473,Amateur_0,1
565638426968752128,Amateur_0,1
568428992958590976,Amateur_0,1
599364412521074688,Amateur_0,1
574322211936301056,Amateur_0,1
603650890990489600,Amateur_0,3
574966196602204160,Amateur_0,1
570459602682294272,Amateur_0,1
567027825132068867,Amateur_0,2
571529439122747392,Amateur_0,2
568190780801617920,Amateur_0,1
563376928019603456,Amateur_0,5
576645541376978944,Amateur_0,1
576039708829978624,Amateur_0,1
565970350740344833,Amateur_0,1
595598743719780353,Amateur_0,1
598409570076131328,Amateur_0,1
563318475540537345,Amateur_0,1
570885551823286274,Amateur_0,2
573341715534364672,Amateur_0,3
569223726006276096,Amateur_0,5
574457070725914625,Amateur_0,1
562701596921200640,Amateur_0,1
575140162021228544,Amateur_0,3
572341498827522049,Amateur_0,1
594634203859263489,Amateur_0,1
572680726161694721,Amateur_0,1
565559415718154240,Amateur_0,1
603665770061529088,Amateur_0,1
562898315982143488,Amateur_0,1
564676380344872961,Amateur_0,1
568915358691627008,Amateur_0,1
574311332838703104,Amateur_0,1
566792700272189440,Amateur_0,1
575931185869819904,Amateur_0,4
573314530614239232,Amateur_0,1
571460613685145600,Amateur_0,1
575426099183685636,Amateur_0,1
599677995301801984,Amateur_0,1
564631268701134848,Amateur_0,1
576285460135329792,Amateur_0,2
575805959735373824,Amateur_0,3
571041651029708800,Amateur_0,2
596771269929906176,Amateur_0,5
574116637298688000,Amateur_0,1
572336404568518656,Amateur_0,1
568808279167475715,Amateur_0,2
563857278638387200,Amateur_0,1
573271437391233024,Amateur_0,1
570866484681048064,Amateur_0,1
576544119855538176,Amateur_0,1
603685350763036672,Amateur_0,1
599390747004043264,Amateur_0,1
571519508269023232,Amateur_0,1
574646435062419456,Amateur_0,1
573188053692522497,Amateur_0,2
571489795672653826,Amateur_0,1
597580378920988672,Amateur_0,1
564269965260234752,Amateur_0,1
573588451536203776,Amateur_0,1
597102890189131777,Amateur_0,1
599060533178826754,Amateur_0,2
572493663357444096,Amateur_0,1
575496438429278208,Amateur_0,2
572346080911736832,Amateur_0,1
576007312202014720,Amateur_0,2
573497515187683328,Amateur_0,3
563310092183810050,Amateur_0,1
572336456590495744,Amateur_0,1
598764907060801536,Amateur_0,1
565042359285469185,Amateur_0,1
571851437510139905,Amateur_0,2
571739737368633344,Amateur_0,1
564924756512628736,Amateur_0,1
596034401743450112,Amateur_0,5
575433429036048386,Amateur_0,1
595788335144132608,Amateur_0,1
571357434683338753,Amateur_0,1
565361171034013696,Amateur_0,1
570728731150553088,Amateur_0,2
576406376848691201,Amateur_0,2
576424537065156608,Amateur_0,2
575844901083987968,Amateur_0,2
566789174754549760,Amateur_0,1
574428659206897664,Amateur_0,1
573954256211849216,Amateur_0,1
572347584339046402,Amateur_0,1
594939237457330176,Amateur_0,1
572337448337817600,Amateur_0,1
603656299088314369,Amateur_0,2
597871216532135936,Amateur_0,1
571507608701575168,Amateur_0,1
602234305172131840,Amateur_0,1
568231567698472961,Amateur_0,1
573224347520921600,Amateur_0,1
602098682004013058,Amateur_0,1
594912136121294849,Amateur_0,1
596582333844566016,Amateur_0,1
575739325758963712,Amateur_0,5
568803754180390912,Amateur_0,1
603677129327321089,Amateur_0,1
565091498790617088,Amateur_0,1
566315686587564032,Amateur_0,1
565765241922134016,Amateur_0,1
572345254256373761,Amateur_0,1
565594602502369280,Amateur_0,1
603554063674941444,Amateur_0,2
568666819877146624,Amateur_0,1
596744902836244481,Amateur_0,1
565963146259877888,Amateur_0,1
571469361791307776,Amateur_0,1
563498901831815168,Amateur_0,1
572319306387599360,Amateur_0,4
575779556285681664,Amateur_0,2
597147335768940544,Amateur_0,1
575763554155917312,Amateur_0,1
594308610588413952,Amateur_0,1
571282249917861888,Amateur_0,2
575713989746913280,Amateur_0,5
563894510212505601,Amateur_0,1
576058917228294144,Amateur_0,1
569174541521563648,Amateur_0,1
569998319449038848,Amateur_0,1
594300607852187648,Amateur_0,1
571800847140708352,Amateur_0,2
569184919068352512,Amateur_0,1
571725985244045312,Amateur_0,1
573225372176687105,Amateur_0,1
572322208518823936,Amateur_0,1
570863818202488832,Amateur_0,2
563378204165955585,Amateur_0,1
576253444685598720,Amateur_0,1
563876639109414915,Amateur_0,2
574446388211154944,Amateur_0,1
603674345341333504,Amateur_0,1
568664766194954240,Amateur_0,1
603672341743280128,Amateur_0,2
598757071379566592,Amateur_0,1
599713338583453696,Amateur_0,1
571404378692837377,Amateur_0,2
572337408982708224,Amateur_0,1
571013462744109056,Amateur_0,1
571169798391861250,Amateur_0,1
564906988761399297,Amateur_0,1
562785889450229762,Amateur_0,1
569715570699927552,Amateur_0,1
603687727222169601,Amateur_0,1
576184066250178560,Amateur_0,1
570834831648497664,Amateur_0,1
599092537547042816,Amateur_0,1
596969114842726400,Amateur_0,1
565347516603203586,Amateur_0,1
576088906455642112,Amateur_0,2
573597992713744385,Amateur_0,1
563554838173057024,Amateur_0,1
603652914960330752,Amateur_0,2
569202357428297729,Amateur_0,1
563084737183756288,Amateur_0,1
570991655806840832,Amateur_0,2
568178911516889088,Amateur_0,1
566766581024559105,Amateur_0,1
574389407802753025,Amateur_0,1
563814474579066880,Amateur_0,5
568839622899290112,Amateur_0,2
596962309248929792,Amateur_0,1
595425459862642693,Amateur_0,1
562709884702306305,Amateur_0,1
576464354188509184,Amateur_0,1
564903649382367232,Amateur_0,1
576441223499628545,Amateur_0,2
603684845009707008,Amateur_0,1
597147524751757313,Amateur_0,1
564918316213350400,Amateur_0,1
572117552492642305,Amateur_0,2
571351798931451904,Amateur_0,2
596824678846435328,Amateur_0,1
571007334996156416,Amateur_0,3
567047758507290626,Amateur_0,3
562942941300535298,Amateur_0,1
576163562651037696,Amateur_0,2
568432767060418560,Amateur_0,1
570816565169430528,Amateur_0,1
568905505097293824,Amateur_0,1
569179891746222080,Amateur_0,1
598414194703085569,Amateur_0,3
567086352227790851,Amateur_0,1
603678043975069696,Amateur_0,1
565752006250618880,Amateur_0,2
575767666691977216,Amateur_0,5
572339928408965120,Amateur_0,2
571577108385927169,Amateur_0,2
575410449543397376,Amateur_0,1
568230682536730625,Amateur_0,1
576137147595509760,Amateur_0,2
573267318387523584,Amateur_0,1
568189126379319296,Amateur_0,1
564630993554788352,Amateur_0,1
564573353277919232,Amateur_0,1
597871606115868672,Amateur_0,1
572336406053322753,Amateur_0,2
574385812143374336,Amateur_0,1
603688341511495682,Amateur_0,1
564672521778126848,Amateur_0,1
567114026853740546,Amateur_0,1
596962196648636416,Amateur_0,1
575754069316403200,Amateur_0,2
575843009109098498,Amateur_0,2
603659761545027584,Amateur_0,1
576414857571926016,Amateur_0,1
565359859752009730,Amateur_0,1
572327744349999104,Amateur_0,2
565094991370788864,Amateur_0,1
566320147720581120,Amateur_0,1
570990261473406976,Amateur_0,1
569605731386728449,Amateur_0,1
574665935589523457,Amateur_0,1
572989549715988480,Amateur_0,2
575353504836923392,Amateur_0,2
571005502794002432,Amateur_0,1
571726692768587777,Amateur_0,1
573772866467946497,Amateur_0,1
565983822899343360,Amateur_0,1
565042535739834368,Amateur_0,1
574959818521190400,Amateur_0,1
576528026814451712,Amateur_0,1
594284436985946112,Amateur_0,1
563856212702150656,Amateur_0,1
575710693304872960,Amateur_0,1
571926780732416000,Amateur_0,2
603671183201009664,Amateur_0,2
563449833885687808,Amateur_0,1
563862830336585728,Amateur_0,1
595336064581013504,Amateur_0,1
573946144746684416,Amateur_0,1
571000231334031360,Amateur_0,1
603414447240032257,Amateur_0,1
598776372232724481,Amateur_0,1
566795722964869121,Amateur_0,1
573693983798353922,Amateur_0,5
575430001744420864,Amateur_0,1
562943218783117312,Amateur_0,1
570653588847853568,Amateur_0,1
562715080912293888,Amateur_0,1
595306716880711680,Amateur_0,1
595383236110454784,Amateur_0,3
598975175497945090,Amateur_0,1
573388176770785280,Amateur_0,1
603657871226732544,Amateur_0,2
572192991860928512,Amateur_0,2
594586044663664641,Amateur_0,1
568860629819195392,Amateur_0,1
562867694769541121,Amateur_0,1
594587523541639168,Amateur_0,1
566314345530150912,Amateur_0,2
571913858538868736,Amateur_0,2
599065219453726720,Amateur_0,1
565955126863872001,Amateur_0,1
598828637995945985,Amateur_0,1
569742963816837120,Amateur_0,1
573223808712249345,Amateur_0,1
568203801829642240,Amateur_0,1
565228881926320128,Amateur_0,2
575766862773911552,Amateur_0,1
572339939733446658,Amateur_0,1
597550937218121728,Amateur_0,1
603682124785389568,Amateur_0,1
596730741490253824,Amateur_0,1
571426108249284609,Amateur_0,1
576537703744835584,Amateur_0,5
571729034163318784,Amateur_0,1
574393777483202560,Amateur_0,1
570843346056249344,Amateur_0,1
594580973221613568,Amateur_0,1
576536770382147584,Amateur_0,1
603679795579396097,Amateur_0,3
566794104332234752,Amateur_0,1
564586797942861825,Amateur_0,1
596367595902607360,Amateur_0,1
598186184527843328,Amateur_0,1
595008786160492548,Amateur_0,1
570787142714028032,Amateur_0,1
576671116799778816,Amateur_0,1
595310566060732416,Amateur_0,1
571025771491401728,Amateur_0,2
571049636384763904,Amateur_0,2
576253395805167616,Amateur_0,1
576540529166450688,Amateur_0,1
569219399191638017,Amateur_0,1
575128461804621824,Amateur_0,1
571392840267223040,Amateur_0,1
563455277580558336,Amateur_0,1
