question,worker,answer
343,ATQWZNGQCN1RA,1368
343,A2H321P1NSEW35,1371
343,A2F0X4LN9N4O4C,1369
343,A2V3P1XE33NYC3,1371
343,A2UFD1I8ZO1V4G,1369
343,AD317NO9623GZ,1369
348,A2V3P1XE33NYC3,1389
348,AKBP92VUQ7G3,1389
348,A356EVHB3TU90R,1389
348,A2H321P1NSEW35,1389
348,AWRAXV1RIYR0M,1389
348,ATQWZNGQCN1RA,1389
348,AD317NO9623GZ,1389
348,A2UFD1I8ZO1V4G,1389
348,A3NU1SQPI1NXY4,1389
349,A2AM6H3R1LSM9S,1393
349,A3E157ZN8XPUKJ,1393
349,AKBP92VUQ7G3,1393
349,A2UFD1I8ZO1V4G,1393
349,A3NU1SQPI1NXY4,1393
349,AM2W23THD4CI7,1393
349,A2V3P1XE33NYC3,1393
349,ATQWZNGQCN1RA,1393
349,AD317NO9623GZ,1393
298,A2UFD1I8ZO1V4G,1189
298,A2V3P1XE33NYC3,1189
298,A3E157ZN8XPUKJ,1189
298,AKBP92VUQ7G3,1189
298,A3NU1SQPI1NXY4,1189
298,A1PAR1TMKFPKQE,1189
298,ATQWZNGQCN1RA,1189
298,A2AM6H3R1LSM9S,1189
298,AD317NO9623GZ,1189
299,A2UFD1I8ZO1V4G,1194
299,A2V3P1XE33NYC3,1194
299,A3E157ZN8XPUKJ,1194
299,AKBP92VUQ7G3,1194
299,A3NU1SQPI1NXY4,1193
299,A1PAR1TMKFPKQE,1194
299,ATQWZNGQCN1RA,1194
299,A2AM6H3R1LSM9S,1194
299,AD317NO9623GZ,1194
296,A2UFD1I8ZO1V4G,1180
296,AD317NO9623GZ,1180
296,ATQWZNGQCN1RA,1180
296,AKBP92VUQ7G3,1180
296,A1BHMDRWW9ZYSO,1180
296,A1PAR1TMKFPKQE,1183
296,A2V3P1XE33NYC3,1180
296,A3E157ZN8XPUKJ,1180
296,A3NU1SQPI1NXY4,1181
297,A2UFD1I8ZO1V4G,1184
297,A2V3P1XE33NYC3,1187
297,A3E157ZN8XPUKJ,1184
297,AKBP92VUQ7G3,1184
297,A3NU1SQPI1NXY4,1185
297,A1PAR1TMKFPKQE,1187
297,ATQWZNGQCN1RA,1184
297,A2AM6H3R1LSM9S,1184
297,AD317NO9623GZ,1184
294,A2UFD1I8ZO1V4G,1173
294,AD317NO9623GZ,1173
294,ATQWZNGQCN1RA,1173
294,AKBP92VUQ7G3,1173
294,A1BHMDRWW9ZYSO,1173
294,A1PAR1TMKFPKQE,1173
294,A2V3P1XE33NYC3,1173
294,A3E157ZN8XPUKJ,1173
294,A3NU1SQPI1NXY4,1173
295,A2UFD1I8ZO1V4G,1176
295,AD317NO9623GZ,1176
295,ATQWZNGQCN1RA,1176
295,AKBP92VUQ7G3,1176
295,A1BHMDRWW9ZYSO,1176
295,A1PAR1TMKFPKQE,1176
295,A2V3P1XE33NYC3,1177
295,A3E157ZN8XPUKJ,1177
295,A3NU1SQPI1NXY4,1177
292,A2UFD1I8ZO1V4G,1165
292,A1PAR1TMKFPKQE,1165
292,A3E157ZN8XPUKJ,1165
292,A3NU1SQPI1NXY4,1165
292,ATQWZNGQCN1RA,1165
292,A2V3P1XE33NYC3,1165
292,AD317NO9623GZ,1165
292,AKBP92VUQ7G3,1165
292,A2H321P1NSEW35,1165
293,A2UFD1I8ZO1V4G,1171
293,AD317NO9623GZ,1168
293,ATQWZNGQCN1RA,1168
293,AKBP92VUQ7G3,1168
293,A1BHMDRWW9ZYSO,1168
293,A1PAR1TMKFPKQE,1171
293,A2V3P1XE33NYC3,1171
293,A3E157ZN8XPUKJ,1168
293,A3NU1SQPI1NXY4,1169
290,A2UFD1I8ZO1V4G,1156
290,A1PAR1TMKFPKQE,1156
290,A3E157ZN8XPUKJ,1158
290,A3NU1SQPI1NXY4,1156
290,ATQWZNGQCN1RA,1156
290,A2V3P1XE33NYC3,1156
290,AD317NO9623GZ,1156
290,AKBP92VUQ7G3,1156
290,A2H321P1NSEW35,1156
291,A2UFD1I8ZO1V4G,1162
291,A1PAR1TMKFPKQE,1162
291,A3E157ZN8XPUKJ,1163
291,A3NU1SQPI1NXY4,1162
291,ATQWZNGQCN1RA,1162
291,A2V3P1XE33NYC3,1162
291,AD317NO9623GZ,1162
291,AKBP92VUQ7G3,1162
291,A2H321P1NSEW35,1162
199,AWRAXV1RIYR0M,794
199,A2V3P1XE33NYC3,794
199,AKBP92VUQ7G3,794
199,A2UFD1I8ZO1V4G,794
199,ATQWZNGQCN1RA,794
199,A3NU1SQPI1NXY4,794
199,A1PAR1TMKFPKQE,794
199,AD317NO9623GZ,794
199,A1VW9W0DWXCPYE,794
198,AWRAXV1RIYR0M,788
198,A2V3P1XE33NYC3,788
198,AKBP92VUQ7G3,788
198,A2UFD1I8ZO1V4G,788
198,ATQWZNGQCN1RA,788
198,A3NU1SQPI1NXY4,788
198,A1PAR1TMKFPKQE,788
198,AD317NO9623GZ,788
198,A1VW9W0DWXCPYE,788
195,A1BHMDRWW9ZYSO,779
195,ATQWZNGQCN1RA,779
195,A2H321P1NSEW35,779
195,A2V3P1XE33NYC3,777
195,A2UFD1I8ZO1V4G,777
195,A1PAR1TMKFPKQE,776
195,A3NU1SQPI1NXY4,777
195,AKBP92VUQ7G3,779
195,AD317NO9623GZ,777
194,A1BHMDRWW9ZYSO,774
194,ATQWZNGQCN1RA,772
194,A2H321P1NSEW35,772
194,A2V3P1XE33NYC3,772
194,A2UFD1I8ZO1V4G,773
194,A1PAR1TMKFPKQE,773
194,A3NU1SQPI1NXY4,773
194,AKBP92VUQ7G3,772
194,AD317NO9623GZ,773
197,AWRAXV1RIYR0M,787
197,A2V3P1XE33NYC3,787
197,AKBP92VUQ7G3,787
197,A2UFD1I8ZO1V4G,787
197,ATQWZNGQCN1RA,787
197,A3NU1SQPI1NXY4,787
197,A1PAR1TMKFPKQE,787
197,AD317NO9623GZ,787
197,A1VW9W0DWXCPYE,787
196,A1BHMDRWW9ZYSO,781
196,ATQWZNGQCN1RA,781
196,A2H321P1NSEW35,781
196,A2V3P1XE33NYC3,781
196,A2UFD1I8ZO1V4G,781
196,A1PAR1TMKFPKQE,781
196,A3NU1SQPI1NXY4,781
196,AKBP92VUQ7G3,781
196,AD317NO9623GZ,781
191,ATQWZNGQCN1RA,762
191,A2V3P1XE33NYC3,763
191,AKBP92VUQ7G3,760
191,A3NU1SQPI1NXY4,762
191,A2UFD1I8ZO1V4G,762
191,A53VNQRRFQ785,762
191,AM2W23THD4CI7,760
191,AD317NO9623GZ,760
191,A1C0Z73809FFDZ,762
190,ATQWZNGQCN1RA,756
190,A2V3P1XE33NYC3,757
190,AKBP92VUQ7G3,756
190,A3NU1SQPI1NXY4,757
190,A2UFD1I8ZO1V4G,756
190,A53VNQRRFQ785,756
190,AM2W23THD4CI7,757
190,AD317NO9623GZ,757
190,A1C0Z73809FFDZ,757
193,A1BHMDRWW9ZYSO,768
193,ATQWZNGQCN1RA,768
193,A2H321P1NSEW35,768
193,A2V3P1XE33NYC3,768
193,A2UFD1I8ZO1V4G,768
193,A1PAR1TMKFPKQE,768
193,A3NU1SQPI1NXY4,769
193,AKBP92VUQ7G3,768
193,AD317NO9623GZ,768
192,ATQWZNGQCN1RA,765
192,A2V3P1XE33NYC3,765
192,AKBP92VUQ7G3,765
192,A3NU1SQPI1NXY4,765
192,A2UFD1I8ZO1V4G,765
192,A53VNQRRFQ785,765
192,AM2W23THD4CI7,765
192,AD317NO9623GZ,765
192,A1C0Z73809FFDZ,765
270,A36JZTUKQVV5S5,1077
270,A1VW9W0DWXCPYE,1077
270,A2UFD1I8ZO1V4G,1078
270,ATQWZNGQCN1RA,1076
270,A2V3P1XE33NYC3,1076
270,A3NU1SQPI1NXY4,1077
270,AD317NO9623GZ,1077
270,AKBP92VUQ7G3,1077
270,A1BHMDRWW9ZYSO,1076
271,A36JZTUKQVV5S5,1080
271,A1VW9W0DWXCPYE,1082
271,A2UFD1I8ZO1V4G,1080
271,ATQWZNGQCN1RA,1080
271,A2V3P1XE33NYC3,1083
271,A3NU1SQPI1NXY4,1080
271,AD317NO9623GZ,1080
271,AKBP92VUQ7G3,1080
271,A1BHMDRWW9ZYSO,1080
272,A36JZTUKQVV5S5,1084
272,A1VW9W0DWXCPYE,1084
272,A2UFD1I8ZO1V4G,1086
272,ATQWZNGQCN1RA,1086
272,A2V3P1XE33NYC3,1086
272,A3NU1SQPI1NXY4,1084
272,AD317NO9623GZ,1084
272,AKBP92VUQ7G3,1084
272,A1BHMDRWW9ZYSO,1084
273,A2V3P1XE33NYC3,1088
273,A3E157ZN8XPUKJ,1088
273,AKBP92VUQ7G3,1088
273,AM2W23THD4CI7,1088
273,ATQWZNGQCN1RA,1088
273,AD317NO9623GZ,1088
273,A2H321P1NSEW35,1088
273,A2UFD1I8ZO1V4G,1088
274,A2V3P1XE33NYC3,1095
274,A3E157ZN8XPUKJ,1095
274,AKBP92VUQ7G3,1095
274,AM2W23THD4CI7,1095
274,ATQWZNGQCN1RA,1095
274,AD317NO9623GZ,1095
274,A2H321P1NSEW35,1095
274,A2UFD1I8ZO1V4G,1094
274,A3NU1SQPI1NXY4,1095
275,A2V3P1XE33NYC3,1099
275,A3E157ZN8XPUKJ,1099
275,AKBP92VUQ7G3,1099
275,AM2W23THD4CI7,1099
275,ATQWZNGQCN1RA,1099
275,AD317NO9623GZ,1099
275,A2H321P1NSEW35,1096
275,A2UFD1I8ZO1V4G,1099
275,A3NU1SQPI1NXY4,1098
276,A2V3P1XE33NYC3,1101
276,A3E157ZN8XPUKJ,1101
276,AKBP92VUQ7G3,1101
276,AM2W23THD4CI7,1101
276,ATQWZNGQCN1RA,1101
276,AD317NO9623GZ,1101
276,A2H321P1NSEW35,1101
276,A2UFD1I8ZO1V4G,1101
276,A3NU1SQPI1NXY4,1101
277,AD317NO9623GZ,1107
277,AM2W23THD4CI7,1104
277,A1VW9W0DWXCPYE,1107
277,A3NU1SQPI1NXY4,1107
277,ATQWZNGQCN1RA,1104
277,AKBP92VUQ7G3,1104
277,A2UFD1I8ZO1V4G,1106
277,A2V3P1XE33NYC3,1107
277,A53VNQRRFQ785,1106
278,AD317NO9623GZ,1108
278,AM2W23THD4CI7,1108
278,A1VW9W0DWXCPYE,1108
278,A3NU1SQPI1NXY4,1109
278,ATQWZNGQCN1RA,1108
278,AKBP92VUQ7G3,1108
278,A2UFD1I8ZO1V4G,1108
278,A2V3P1XE33NYC3,1111
278,A53VNQRRFQ785,1108
279,AD317NO9623GZ,1115
279,AM2W23THD4CI7,1115
279,A1VW9W0DWXCPYE,1115
279,A3NU1SQPI1NXY4,1115
279,ATQWZNGQCN1RA,1114
279,AKBP92VUQ7G3,1112
279,A2UFD1I8ZO1V4G,1115
279,A2V3P1XE33NYC3,1115
279,A53VNQRRFQ785,1115
524,A2UFD1I8ZO1V4G,2094
524,A1C0Z73809FFDZ,2092
524,AKBP92VUQ7G3,2092
524,A1VW9W0DWXCPYE,2092
524,ATQWZNGQCN1RA,2092
524,AD317NO9623GZ,2092
524,A3NU1SQPI1NXY4,2094
524,A2V3P1XE33NYC3,2092
524,A2H321P1NSEW35,2092
525,A2V3P1XE33NYC3,2099
525,A3E157ZN8XPUKJ,2098
525,A2UFD1I8ZO1V4G,2096
525,ATQWZNGQCN1RA,2098
525,AD317NO9623GZ,2096
525,A3GLUDQZGEJL5G,2096
525,A1VW9W0DWXCPYE,2096
525,AKBP92VUQ7G3,2096
525,A3NU1SQPI1NXY4,2096
526,A2V3P1XE33NYC3,2101
526,A3E157ZN8XPUKJ,2101
526,A2UFD1I8ZO1V4G,2101
526,ATQWZNGQCN1RA,2101
526,AD317NO9623GZ,2101
526,A3GLUDQZGEJL5G,2101
526,A1VW9W0DWXCPYE,2101
526,AKBP92VUQ7G3,2101
526,A3NU1SQPI1NXY4,2101
527,A2V3P1XE33NYC3,2105
527,A3E157ZN8XPUKJ,2105
527,A2UFD1I8ZO1V4G,2105
527,ATQWZNGQCN1RA,2105
527,AD317NO9623GZ,2105
527,A3GLUDQZGEJL5G,2105
527,A1VW9W0DWXCPYE,2105
527,AKBP92VUQ7G3,2105
527,A3NU1SQPI1NXY4,2105
520,A2V3P1XE33NYC3,2078
520,A3E157ZN8XPUKJ,2078
520,A2UFD1I8ZO1V4G,2078
520,AD317NO9623GZ,2078
520,A3NU1SQPI1NXY4,2078
520,ATQWZNGQCN1RA,2078
520,A1PAR1TMKFPKQE,2078
520,A1VW9W0DWXCPYE,2078
520,AKBP92VUQ7G3,2078
521,A2UFD1I8ZO1V4G,2082
521,A1C0Z73809FFDZ,2080
521,AKBP92VUQ7G3,2080
521,A1VW9W0DWXCPYE,2080
521,ATQWZNGQCN1RA,2083
521,AD317NO9623GZ,2080
521,A3NU1SQPI1NXY4,2080
521,A2V3P1XE33NYC3,2080
521,A2H321P1NSEW35,2080
522,A2UFD1I8ZO1V4G,2087
522,A1C0Z73809FFDZ,2084
522,AKBP92VUQ7G3,2084
522,A1VW9W0DWXCPYE,2085
522,ATQWZNGQCN1RA,2084
522,AD317NO9623GZ,2085
522,A3NU1SQPI1NXY4,2084
522,A2V3P1XE33NYC3,2085
522,A2H321P1NSEW35,2084
523,A2UFD1I8ZO1V4G,2090
523,A1C0Z73809FFDZ,2088
523,AKBP92VUQ7G3,2088
523,A1VW9W0DWXCPYE,2088
523,ATQWZNGQCN1RA,2088
523,AD317NO9623GZ,2088
523,A3NU1SQPI1NXY4,2088
523,A2V3P1XE33NYC3,2088
523,A2H321P1NSEW35,2088
528,A2V3P1XE33NYC3,2110
528,A3E157ZN8XPUKJ,2110
528,A2UFD1I8ZO1V4G,2110
528,ATQWZNGQCN1RA,2110
528,AD317NO9623GZ,2110
528,A3GLUDQZGEJL5G,2111
528,A1VW9W0DWXCPYE,2110
528,AKBP92VUQ7G3,2110
528,A3NU1SQPI1NXY4,2111
529,A2V3P1XE33NYC3,2113
529,A2UFD1I8ZO1V4G,2113
529,A3NU1SQPI1NXY4,2113
529,A1PAR1TMKFPKQE,2113
529,AD317NO9623GZ,2113
529,ATQWZNGQCN1RA,2113
529,A3E157ZN8XPUKJ,2113
529,A53VNQRRFQ785,2113
529,AKBP92VUQ7G3,2113
449,A2H321P1NSEW35,1792
449,ATQWZNGQCN1RA,1792
449,A2V3P1XE33NYC3,1795
449,AKBP92VUQ7G3,1792
449,A53VNQRRFQ785,1792
449,A3NU1SQPI1NXY4,1794
449,AD317NO9623GZ,1792
449,A2UFD1I8ZO1V4G,1794
449,A1BHMDRWW9ZYSO,1794
448,AD317NO9623GZ,1791
448,A2UFD1I8ZO1V4G,1788
448,A1BHMDRWW9ZYSO,1788
448,A1PAR1TMKFPKQE,1788
448,AKBP92VUQ7G3,1788
448,ATQWZNGQCN1RA,1788
448,A2V3P1XE33NYC3,1788
448,A3NU1SQPI1NXY4,1788
448,A3UX2FXA3NMJCS,1788
443,AD317NO9623GZ,1769
443,ATQWZNGQCN1RA,1769
443,A3E157ZN8XPUKJ,1769
443,A1BHMDRWW9ZYSO,1769
443,A3NU1SQPI1NXY4,1769
443,A2UFD1I8ZO1V4G,1769
443,A2V3P1XE33NYC3,1769
443,AKBP92VUQ7G3,1769
443,A1VW9W0DWXCPYE,1769
442,AD317NO9623GZ,1767
442,ATQWZNGQCN1RA,1766
442,A3E157ZN8XPUKJ,1767
442,A1BHMDRWW9ZYSO,1767
442,A3NU1SQPI1NXY4,1765
442,A2UFD1I8ZO1V4G,1766
442,A2V3P1XE33NYC3,1766
442,AKBP92VUQ7G3,1766
442,A1VW9W0DWXCPYE,1766
441,AD317NO9623GZ,1761
441,ATQWZNGQCN1RA,1761
441,A3E157ZN8XPUKJ,1761
441,A1BHMDRWW9ZYSO,1761
441,A3NU1SQPI1NXY4,1761
441,A2UFD1I8ZO1V4G,1761
441,A2V3P1XE33NYC3,1761
441,AKBP92VUQ7G3,1761
441,A1VW9W0DWXCPYE,1761
440,A2V3P1XE33NYC3,1759
440,AD317NO9623GZ,1756
440,A2UFD1I8ZO1V4G,1756
440,A1PAR1TMKFPKQE,1757
440,A2AM6H3R1LSM9S,1759
440,A3NU1SQPI1NXY4,1756
440,AM2W23THD4CI7,1757
440,AKBP92VUQ7G3,1756
440,ATQWZNGQCN1RA,1756
447,AD317NO9623GZ,1787
447,A2UFD1I8ZO1V4G,1787
447,A1BHMDRWW9ZYSO,1784
447,A1PAR1TMKFPKQE,1784
447,AKBP92VUQ7G3,1784
447,ATQWZNGQCN1RA,1784
447,A2V3P1XE33NYC3,1787
447,A3NU1SQPI1NXY4,1784
447,A3UX2FXA3NMJCS,1784
446,AD317NO9623GZ,1780
446,A2UFD1I8ZO1V4G,1782
446,A1BHMDRWW9ZYSO,1780
446,A1PAR1TMKFPKQE,1780
446,AKBP92VUQ7G3,1780
446,ATQWZNGQCN1RA,1780
446,A2V3P1XE33NYC3,1780
446,A3NU1SQPI1NXY4,1783
446,A3UX2FXA3NMJCS,1780
445,AD317NO9623GZ,1777
445,A2UFD1I8ZO1V4G,1779
445,A1BHMDRWW9ZYSO,1776
445,A1PAR1TMKFPKQE,1777
445,AKBP92VUQ7G3,1777
445,ATQWZNGQCN1RA,1776
445,A2V3P1XE33NYC3,1777
445,A3NU1SQPI1NXY4,1777
445,A3UX2FXA3NMJCS,1777
444,AD317NO9623GZ,1772
444,ATQWZNGQCN1RA,1772
444,A3E157ZN8XPUKJ,1774
444,A1BHMDRWW9ZYSO,1772
444,A3NU1SQPI1NXY4,1772
444,A2UFD1I8ZO1V4G,1772
444,A2V3P1XE33NYC3,1772
444,AKBP92VUQ7G3,1772
444,A1VW9W0DWXCPYE,1772
108,A2V3P1XE33NYC3,428
108,ATQWZNGQCN1RA,428
108,A1BHMDRWW9ZYSO,428
108,A1PAR1TMKFPKQE,428
108,AD317NO9623GZ,428
108,A2H321P1NSEW35,428
108,A2UFD1I8ZO1V4G,428
108,AKBP92VUQ7G3,428
108,A3NU1SQPI1NXY4,428
109,A2V3P1XE33NYC3,434
109,A2H321P1NSEW35,434
109,A2UFD1I8ZO1V4G,434
109,A1PAR1TMKFPKQE,434
109,AD317NO9623GZ,434
109,ATQWZNGQCN1RA,434
109,AKBP92VUQ7G3,434
109,A1KZOLS51I9SS7,434
109,A3NU1SQPI1NXY4,434
102,A2UFD1I8ZO1V4G,406
102,AD317NO9623GZ,407
102,A1PAR1TMKFPKQE,407
102,AY5QPUSEADPBG,406
102,A3NU1SQPI1NXY4,407
102,A2V3P1XE33NYC3,407
102,A2H321P1NSEW35,404
102,ATQWZNGQCN1RA,404
102,AKBP92VUQ7G3,404
103,A2UFD1I8ZO1V4G,408
103,AD317NO9623GZ,411
103,A1PAR1TMKFPKQE,411
103,AY5QPUSEADPBG,408
103,A3NU1SQPI1NXY4,411
103,A2V3P1XE33NYC3,408
103,A2H321P1NSEW35,408
103,ATQWZNGQCN1RA,408
103,AKBP92VUQ7G3,408
100,AKBP92VUQ7G3,396
100,A1BHMDRWW9ZYSO,396
100,A3E157ZN8XPUKJ,398
100,AD317NO9623GZ,396
100,A3NU1SQPI1NXY4,396
100,ATQWZNGQCN1RA,398
100,A2UFD1I8ZO1V4G,396
100,A1PAR1TMKFPKQE,396
100,A2V3P1XE33NYC3,399
101,A2UFD1I8ZO1V4G,402
101,AD317NO9623GZ,403
101,A1PAR1TMKFPKQE,403
101,AY5QPUSEADPBG,402
101,A3NU1SQPI1NXY4,403
101,A2V3P1XE33NYC3,403
101,A2H321P1NSEW35,400
101,ATQWZNGQCN1RA,400
101,AKBP92VUQ7G3,400
106,A2V3P1XE33NYC3,421
106,ATQWZNGQCN1RA,421
106,A1BHMDRWW9ZYSO,421
106,A1PAR1TMKFPKQE,421
106,AD317NO9623GZ,421
106,A2H321P1NSEW35,421
106,A2UFD1I8ZO1V4G,421
106,AKBP92VUQ7G3,421
106,A3NU1SQPI1NXY4,421
107,A2V3P1XE33NYC3,424
107,ATQWZNGQCN1RA,424
107,A1BHMDRWW9ZYSO,424
107,A1PAR1TMKFPKQE,424
107,AD317NO9623GZ,424
107,A2H321P1NSEW35,424
107,A2UFD1I8ZO1V4G,424
107,AKBP92VUQ7G3,424
107,A3NU1SQPI1NXY4,425
104,A2UFD1I8ZO1V4G,414
104,AD317NO9623GZ,413
104,A1PAR1TMKFPKQE,412
104,AY5QPUSEADPBG,413
104,A3NU1SQPI1NXY4,415
104,A2V3P1XE33NYC3,413
104,A2H321P1NSEW35,412
104,ATQWZNGQCN1RA,413
104,AKBP92VUQ7G3,412
105,A2V3P1XE33NYC3,419
105,ATQWZNGQCN1RA,416
105,A1BHMDRWW9ZYSO,416
105,A1PAR1TMKFPKQE,419
105,AD317NO9623GZ,419
105,A2H321P1NSEW35,416
105,A2UFD1I8ZO1V4G,419
105,AKBP92VUQ7G3,416
105,A3NU1SQPI1NXY4,419
39,AKBP92VUQ7G3,152
39,A2UFD1I8ZO1V4G,152
39,ATQWZNGQCN1RA,152
39,A2AM6H3R1LSM9S,154
39,A2V3P1XE33NYC3,155
39,A1PAR1TMKFPKQE,152
39,AD317NO9623GZ,152
39,A3E157ZN8XPUKJ,152
39,A3NU1SQPI1NXY4,152
38,AKBP92VUQ7G3,149
38,A2UFD1I8ZO1V4G,149
38,ATQWZNGQCN1RA,149
38,A2AM6H3R1LSM9S,149
38,A2V3P1XE33NYC3,149
38,A1PAR1TMKFPKQE,149
38,AD317NO9623GZ,149
38,A3E157ZN8XPUKJ,149
38,A3NU1SQPI1NXY4,149
33,AD317NO9623GZ,129
33,A3E157ZN8XPUKJ,129
33,A2UFD1I8ZO1V4G,131
33,ATQWZNGQCN1RA,128
33,AM2W23THD4CI7,128
33,A3NU1SQPI1NXY4,129
33,A2V3P1XE33NYC3,129
33,AKBP92VUQ7G3,128
33,A2H321P1NSEW35,128
32,A3GLUDQZGEJL5G,127
32,A1PAR1TMKFPKQE,127
32,ATQWZNGQCN1RA,127
32,A356EVHB3TU90R,127
32,AD317NO9623GZ,127
32,A2V3P1XE33NYC3,127
32,A3NU1SQPI1NXY4,127
32,AKBP92VUQ7G3,127
32,A2UFD1I8ZO1V4G,127
31,A3GLUDQZGEJL5G,120
31,A1PAR1TMKFPKQE,120
31,ATQWZNGQCN1RA,120
31,A356EVHB3TU90R,120
31,AD317NO9623GZ,120
31,A2V3P1XE33NYC3,120
31,A3NU1SQPI1NXY4,120
31,AKBP92VUQ7G3,120
31,A2UFD1I8ZO1V4G,123
30,A3GLUDQZGEJL5G,117
30,A1PAR1TMKFPKQE,117
30,ATQWZNGQCN1RA,117
30,A356EVHB3TU90R,117
30,AD317NO9623GZ,117
30,A2V3P1XE33NYC3,117
30,A3NU1SQPI1NXY4,117
30,AKBP92VUQ7G3,117
30,A2UFD1I8ZO1V4G,117
37,AKBP92VUQ7G3,144
37,A2UFD1I8ZO1V4G,145
37,ATQWZNGQCN1RA,145
37,A2AM6H3R1LSM9S,144
37,A2V3P1XE33NYC3,144
37,A1PAR1TMKFPKQE,145
37,AD317NO9623GZ,145
37,A3E157ZN8XPUKJ,145
37,A3NU1SQPI1NXY4,145
36,AD317NO9623GZ,143
36,A3E157ZN8XPUKJ,141
36,A2UFD1I8ZO1V4G,140
36,ATQWZNGQCN1RA,140
36,AM2W23THD4CI7,142
36,A3NU1SQPI1NXY4,140
36,A2V3P1XE33NYC3,143
36,AKBP92VUQ7G3,140
36,A2H321P1NSEW35,140
35,AD317NO9623GZ,136
35,A3E157ZN8XPUKJ,137
35,A2UFD1I8ZO1V4G,139
35,ATQWZNGQCN1RA,136
35,AM2W23THD4CI7,136
35,A3NU1SQPI1NXY4,137
35,A2V3P1XE33NYC3,136
35,AKBP92VUQ7G3,136
35,A2H321P1NSEW35,136
34,AD317NO9623GZ,133
34,A3E157ZN8XPUKJ,133
34,A2UFD1I8ZO1V4G,135
34,ATQWZNGQCN1RA,132
34,AM2W23THD4CI7,132
34,A3NU1SQPI1NXY4,133
34,A2V3P1XE33NYC3,133
34,AKBP92VUQ7G3,132
34,A2H321P1NSEW35,132
438,A2V3P1XE33NYC3,1748
438,AD317NO9623GZ,1748
438,A2UFD1I8ZO1V4G,1750
438,A1PAR1TMKFPKQE,1748
438,A2AM6H3R1LSM9S,1748
438,A3NU1SQPI1NXY4,1748
438,AM2W23THD4CI7,1748
438,AKBP92VUQ7G3,1748
438,ATQWZNGQCN1RA,1748
439,A2V3P1XE33NYC3,1752
439,AD317NO9623GZ,1752
439,A2UFD1I8ZO1V4G,1752
439,A1PAR1TMKFPKQE,1752
439,A2AM6H3R1LSM9S,1752
439,A3NU1SQPI1NXY4,1752
439,AM2W23THD4CI7,1752
439,AKBP92VUQ7G3,1752
439,ATQWZNGQCN1RA,1752
436,A3E157ZN8XPUKJ,1741
436,A3NU1SQPI1NXY4,1740
436,AKBP92VUQ7G3,1740
436,A2UFD1I8ZO1V4G,1740
436,AM2W23THD4CI7,1742
436,AD317NO9623GZ,1740
436,A2H321P1NSEW35,1740
436,A2V3P1XE33NYC3,1740
436,ATQWZNGQCN1RA,1740
437,A2V3P1XE33NYC3,1744
437,AD317NO9623GZ,1744
437,A2UFD1I8ZO1V4G,1746
437,A1PAR1TMKFPKQE,1744
437,A2AM6H3R1LSM9S,1744
437,A3NU1SQPI1NXY4,1744
437,AM2W23THD4CI7,1745
