question,truth
576253395805167616,1
576540529166450688,1
569219399191638017,1
575128461804621824,1
571392840267223040,1
563455277580558336,1
599067357307252736,1
573369416840187904,1
598413669353947138,1
571721797818699776,1
576516693008064512,1
564903725827776512,1
594283539144794112,1
576761020498124800,1
568179454326935552,1
603685840422854657,1
570965721422827520,2
569182264648540160,1
565346006360129538,1
565351786144600064,1
569174334381535233,1
565755662349901825,1
596820217163948032,1
576096981036052481,1
563875578462236672,1
595426281707143169,1
565977970339479552,1
565541540651884545,1
572489311620218882,1
594570300785709056,1
564286541371936768,1
595047356053065728,1
597135566812000256,1
603684568470720512,1
595242564501970947,1
603665270947774465,1
575490572573523968,2
571044510546993153,2
570757526846881792,2
576462331556691968,1
562856460028489729,1
596732380523593728,1
576089899566157824,1
572335679784423424,1
572235875435741184,1
566336114223378433,1
599672437291163648,1
565657983544479745,1
570624764110344193,1
596830181743992832,1
572337900366385152,2
595334994249195521,1
563492676394160128,1
575010632887595008,3
576564751372828672,2
565363897289682945,1
571012977152958464,2
571124478090055680,1
564963844066263040,1
569953538178035712,1
563241647987646466,1
565696238893666306,1
565096417463500801,1
568183775047233536,1
572328240993464320,2
565981950130008064,1
599811402669248513,1
599115337037008896,1
603677430813949952,1
576422452173017088,1
575417893304688641,2
575380008685867010,1
565755092125888514,1
572336523674177536,1
565362000126283776,1
573185687287042050,1
568432961571287040,1
576409129683677184,2
573402852057456640,1
575750626195468288,1
575418965377163264,2
603689826169319427,1
568274790361886720,1
563082526567448576,1
575709859942789120,1
575605236464795649,2
598777555265540096,4
569629006913384448,1
575910293353537536,1
595093329311715328,1
576559529967554561,2
572338853484228609,1
576462138073448448,1
596968956218322944,1
571395549930262529,1
569901707787792387,1
595043794984251392,1
595817633620086784,2
567838013754994688,1
564776001717022721,1
572335171862593536,2
573947753845293056,1
596760394095460353,1
571199002944737280,2
562697338482077696,1
569179609356328961,1
570692845293703168,1
563318364219531264,1
571712242976100353,1
570838020816900096,1
576137041806782464,1
597948073914990592,2
564691340013740032,1
565361801387606017,1
565761180011356160,1
568301299831189504,1
565367506190471169,1
573589175171072000,1
598521161002029056,1
598020688033632256,1
574646679279788033,1
594330323392933890,1
572336262150897664,1
571000706993299456,1
566477123024846849,1
572338568133132292,1
568672012215795712,1
571090307590131714,2
573350823314386944,1
567887859580928000,1
574845681988304896,1
570728725882540034,2
575650760307929089,2
595334232202825730,1
595376073983983616,1
572577632514007041,1
572173463819063296,4
566050030508077056,1
571349878762156032,1
598181176847667200,1
566717344680910848,1
572347148173369344,1
571495694936252416,2
576463772568551424,1
563595897154465792,1
570793984596901888,1
575454310332375040,1
572344053641043968,2
566466650862813184,1
576471398044008448,1
574065194852220928,1
565758021037719552,1
564572120714600449,1
570996437409865728,1
574261286122344449,1
573981955760386048,1
597423673159524352,1
571394466830901248,1
571739526579785729,2
563769266105622528,1
597558168655298560,1
575666746817953792,2
575713800399224832,2
562877787045101568,1
596800936166567936,1
569898202213646336,1
576551308611559424,1
564731828326510593,1
568667873201164288,1
572347842456522752,2
564926351476404224,1
573596069763792896,1
598042641708687360,1
563231555296829440,1
571160653412433922,1
594767144342040576,1
601868528799494144,3
572339216178270208,2
575859617357430784,2
573282600300621824,1
566643465304670209,1
575737415043784704,2
603662972905357312,1
595166563516329985,1
573703740017913856,1
576131891247640576,1
603677434634973184,1
563449577215250432,1
576466830778216448,1
563878558804619265,1
569181332661673984,1
576489320196022272,1
599062679215443968,1
576413268694044672,1
576052642356469760,2
571172101924610049,1
564670175828377600,1
571720318550614017,1
563306145444425728,2
575641318845644800,2
572015605575892992,1
575669440429309952,2
594916391787966464,1
572344267185627136,2
570847540561588224,1
576010156183552001,2
573975980500381696,1
598714743440805888,1
565763294519361536,1
568674999189381122,1
598500147627077632,1
595384639138725890,1
575884494403567616,2
573282816684736512,1
563857142906494976,1
575531990402924544,2
564924370666020864,1
602232880790695936,3
594775988401086464,1
566476999787417600,1
595381448540041216,1
575428745982386176,1
565981749122199552,1
575680122050768896,2
563322925944553472,1
562777641145888768,1
566067783457591297,1
563876571174301696,1
576166336881029120,1
603650137965998080,2
562698077753331712,1
570778228245180416,1
603694750097612801,2
603603546718609408,2
563835280298233856,1
563201710269554689,1
573278039473168384,1
568872909017468928,1
572343346716262400,2
595367309683752961,1
573982877022470144,1
567089475247800320,1
572608579376562176,1
564673810356379648,1
568911187611484160,1
570818468989116416,1
570775709343461377,4
573402516269883392,1
576439158085816320,2
565321739618775040,1
564904039528157184,1
573210239266250752,1
571716531597389824,1
599484295028215808,1
576644080710656000,2
574300687313465344,1
598427584855060480,1
570992592084561921,1
594298948753367040,1
572346914462560257,1
563498153739956224,1
565980275654803456,1
563034338183639040,2
568444018083770368,1
572342238459514880,1
575708782983913472,1
595374144897863680,1
565363574684778498,1
574368664419368960,1
573021816026890240,1
603663448531152896,1
603592098420523008,4
572442015331323906,1
596379057475833856,1
573225606885724162,1
598049536292950017,2
571219190691921920,1
571545796950147074,2
574474944509255680,1
576533294789046273,2
568859382751952898,2
576532699046883328,2
573943210608738304,1
575859442027098112,1
595097983898787840,1
565760430325661696,1
576250945794797569,1
566313975835787267,1
602199444587675649,1
563895429054468097,1
572344763346636800,1
575730835007000577,1
562765681373224960,1
575709530501177345,1
569957775289118720,1
572337994360745985,1
576092394921332736,2
569324508512854016,1
576197630734131200,1
572336674975326209,1
576529310082736128,1
597914744192794625,1
572336655018823680,1
563420565130588160,1
573203460654415872,1
576108007601274880,2
574965520857849856,1
595324115545825280,1
563026881512226817,1
572347415400857601,1
564724346938077184,1
597897228590583808,1
575805575264518144,1
575551303964889088,1
575443531679973376,1
573775094813589505,1
568821274127917056,1
572094235387822083,2
565041169826979840,1
568875785974493184,1
569010451872219137,1
568825969517027328,1
596898005589995521,1
566317770431012864,1
571714646303879169,1
571027663092994048,1
567026133837676544,1
563378805360709634,1
563759026639339520,1
597341268939657216,1
576543432568508416,1
599380212208373760,1
575835885410914304,2
574364504496078849,1
599422712126148610,1
575895800108077056,1
562742638391353346,1
595280063081226241,1
567090519986036736,1
599021438750695425,1
564925317299453952,1
566837194971561985,1
575728442898956288,1
565034013341937664,1
566492055451365376,1
573281414008864768,1
599122797831421952,1
576506036808519681,2
568552552037363712,1
568437545794555904,1
603687180955955201,1
569614400677490688,1
595306440253833216,1
565328067942678528,1
568822167988600832,1
594390590378246145,1
575429321034067968,1
568443777402011649,1
568820563772198912,1
568816547818393600,1
564701783113494530,1
562884029985599488,1
571355978823700480,2
571085052366462976,2
571577649379864576,2
597514893672124418,1
567066162135982080,1
571310207407665152,2
595095794614566912,1
596479396870955008,1
576424651775041536,1
597102227610685440,1
597273732277620737,1
569174207860383744,1
597341156662321153,1
572344614910349312,2
576100393127575552,1
562780875625336833,1
574460930404167680,1
596119838214328322,1
594297359091150848,1
597348234349023232,1
597102691538509824,1
595306283906912256,2
603653475424141312,1
571450760552058881,1
573949262087610369,1
598049462670364672,1
576608193494716416,1
597109794269302784,1
576532392392798208,2
570997458916016128,1
565324410790641666,1
562744702395777024,1
572877958441930753,1
600950339408416768,1
599055540547821568,1
597548598964985856,1
603598912725917696,2
569180902695137280,1
571719095667855360,1
570994383450808320,1
596827375964323840,1
595044307578454016,1
596953720820105216,1
576555757639860224,1
596731467956232193,1
595104372448624640,1
562704183242285057,1
563059360700837890,1
576094714543247360,1
568291573475078145,1
563365350662623232,1
572342059601801216,2
563551557543686144,1
571134427599937536,2
319399851215433729,1
598888587002716160,1
568815408859361280,1
569943167639777280,1
569967307193065473,1
571012280072056832,1
597700890858954752,1
594936972973510656,1
576178036942352384,1
576612792968437760,1
571953318953660416,1
569011929122893824,1
565420092612431873,1
566726571990736896,1
568438895009865729,1
576252105817604096,1
575128098049404928,1
570830411783413760,2
564226695285063680,1
572345888258981888,2
565954974291881984,1
594587741255405568,1
573278057869361153,1
568825637424599040,1
565364984977559553,1
575773975457886208,1
603665741750075394,1
566307635373559810,2
599357596701593602,1
576442332377063424,2
563042612815618049,1
570653131903623169,1
565752781404139520,1
563026328581328898,1
568137044095930368,1
571349195610681344,1
571684756385087488,2
594322548101226499,1
597102408083214336,1
598974450705375232,1
596745029009281024,1
572336572021927936,1
566769962191421440,1
576435630395170817,1
569476027077955584,3
595092204189659136,1
572858659794898944,1
596357010259480576,1
562741134888558592,1
594653603198992384,1
563813698083774465,1
571347636776779776,2
566308144885010432,1
565754223963684867,2
569008759646728192,1
571416203261911041,1
576175035271901184,1
597116009770680320,1
594590205681635328,1
567026970169315329,1
572593396369395712,1
573264145748893697,1
595250919266070529,1
572337632375513089,1
598412084884348930,1
569219530464997378,1
570078416076083200,1
576110203529273345,1
572000403585294336,2
576515212511178753,1
570792783016886272,1
599531476196036608,1
572604466169454593,1
567888662752403456,1
595238964488839168,1
564612071434633217,1
566834421186039808,1
603694339110400000,1
563300099296464899,1
597125543117524993,1
572947219717857282,1
564960026700152832,1
598502011269554176,1
575723127633653760,1
597205921111023617,1
594299445686112256,1
594946370114424832,1
570428003798294528,1
573547851449421824,1
574310253501640704,1
563880249083957250,1
572338814716272640,1
563036209744969728,1
562770898214989824,1
576495283091046400,1
567090901365706753,1
563881381885800450,1
599062574798213120,1
571741520618921984,1
564678682678018048,1
564900941594243072,1
575377367155240962,2
572342944256032768,1
597578835094163456,1
562726266097659904,1
576480836788207616,1
568443357925482496,1
566478129871335425,1
571742151786168320,1
564679733053362176,1
573982272962961408,1
567020719913967616,1
570749335538946048,2
566314154878070784,3
569336261489532928,1
569753980227551233,1
598510116749512705,1
603566066971725824,2
573180797445795840,1
574606296583925760,1
576267870914494464,2
563379886283161600,1
576438945619136512,2
576506891674755073,1
599707514490388480,1
563240615597465600,1
575733850657189888,1
566793157983993857,1
564631929626959874,1
571711991804370944,1
566782677886697472,1
568875227456761857,1
598335422024921089,1
575820927650430976,2
568851432037847040,3
598402811634782209,1
598396596611514370,1
568187892742295552,1
563768600662528000,1
596952539586670594,1
575579627650969600,2
599526503571853312,1
595372741475180545,1
567077588435079169,1
576704942620041216,2
565640127943565313,1
599721071281999872,1
569185588076679168,1
571460334675845120,1
571742086808018945,1
568433395388137472,1
603685679294480385,2
595369270332133376,1
572341307584073728,2
564907442417315840,1
563412461647175680,1
563760226768134144,1
569995975046991872,1
564932925653663744,1
596772646420750336,1
575625917428547584,4
598914078543720449,1
594444117158989824,1
576164408168091649,1
571789775964921856,2
566674362380476416,1
571179975497248768,1
572341016407109632,1
575425508894097408,1
597869482141331456,1
569996634832003072,1
565757787234631680,1
597563621858676736,1
571154692043972609,1
598187662474752000,1
595338085916741634,1
571701392974458880,1
565030714815442944,1
565368038309244928,1
567835583092924416,1
573180997631537152,1
574717516645269504,1
568444627973332992,1
573387929713696768,1
567090167765143552,1
575376249763205120,2
571715507994296320,2
566766233526468609,2
602581719019954176,1
595342527525359616,1
574446468460752897,1
603673744926765056,1
565359542352220163,1
595101468681605123,1
573243928863891457,1
568663869029113856,1
576082415464132608,2
563246128200572928,1
567044960730349568,1
598430025784766464,1
603665227385851904,1
595295508328906752,1
575515174393806848,1
571123101611794433,1
570794268916215808,1
595007980170452993,1
565981085478449152,1
576168840062771200,1
571341250298662913,2
597101901465784320,1
576127900874895360,2
595307760515813376,1
564575446902136832,1
573954591814873089,1
572016020606468096,1
573745006575423490,1
603655760569049089,1
571718191254134784,1
573366540063535105,1
576423472953470976,2
569955739722059776,1
571138483789520896,1
597345003011055616,1
563184518320771072,1
598320551375962112,1
576539001621909504,1
571301628973707264,2
571715154242506753,1
575570881977663489,2
563874714884382720,1
564681656984805376,1
595042034932580353,1
603692535446396929,1
599373724672856064,1
573595977640103937,1
597882549122125824,1
573278071106637824,1
572347461634695168,1
576425118592827392,2
571105380945698817,1
576539902935863296,1
576518397141323776,1
570998598109831168,1
598977479491985408,1
571473794130309120,1
563556915230158849,1
571682811326947329,1
572336245361139712,1
599715198044254208,1
574298169640554496,1
568456747167252480,1
570018879415541760,1
572942312856137729,1
603656025443471360,2
576493762056093696,1
563055164303900672,1
573226543448633345,1
568671318545014785,1
575943299724279811,2
595303659333754880,1
572008655681425408,1
596949224731770881,1
576416800801443840,2
596523377604497408,1
563880472967540736,1
572343212326572032,1
598494346027995136,1
572340883489615872,2
571429918602452992,1
603683728934731777,1
